team_id,team_name,season,date,opponent,location,game,result,winner_score,loser_score,ats,spread,ou,total,,
15289,Washington State Cougars,2024-25,"Mar 2, 2024",UCLA,Home,REG,W,77,65,W,-7,O,127.5,,
15289,Washington State Cougars,2024-25,"Mar 7, 2024",Washington,Home,REG,L,74,68,L,-6.5,U,149.5,,
15289,Washington State Cougars,2024-25,"Mar 14, 2024",Stanford,Home,REG,W,79,62,W,-7.5,U,141.5,,
15289,Washington State Cougars,2024-25,"Mar 15, 2024",Colorado,Home,REG,L,58,52,L,2.5,U,141.5,,
15289,Washington State Cougars,2024-25,"Mar 21, 2024",Drake,Home,REG,W,66,61,W,1,U,138.5,,
15289,Washington State Cougars,2024-25,"Mar 23, 2024",Iowa State,Away,REG,L,67,56,L,6.5,U,127,,
15290,Portland State Vikings,2024-25,"Nov 6, 2023",Air Force,Away,REG,W,62,55,W,6,U,133.5,,
15290,Portland State Vikings,2024-25,"Nov 9, 2023",UC-Santa Barbara,Away,REG,W,82,76,W,10,O,149,,
15290,Portland State Vikings,2024-25,"Nov 12, 2023",Linfield,Home,REG,W,70,53,,,,,,
15290,Portland State Vikings,2024-25,"Nov 17, 2023",Cal Baptist,Away,REG,W,66,63,W,5,U,145.5,,
15290,Portland State Vikings,2024-25,"Nov 18, 2023",Cal Poly,Away,REG,W,73,57,W,-9.5,U,141.5,,
15290,Portland State Vikings,2024-25,"Nov 19, 2023",St. Thomas (MN),Home,REG,L,76,70,L,-5,O,135,,
15290,Portland State Vikings,2024-25,"Nov 28, 2023",Portland,Home,REG,W,75,74,L,-2.5,U,154.5,,
15290,Portland State Vikings,2024-25,"Dec 2, 2023",Washington State,Away,REG,L,71,61,W,13,U,142,,
15290,Portland State Vikings,2024-25,"Dec 6, 2023",Lewis & Clark College,Home,REG,W,104,60,,,,,,
15290,Portland State Vikings,2024-25,"Dec 9, 2023",George Fox,Home,REG,W,83,77,,,,,,
15290,Portland State Vikings,2024-25,"Dec 15, 2023",San Diego,Away,REG,L,69,65,L,-1.5,U,153,,
15290,Portland State Vikings,2024-25,"Dec 18, 2023",Fresno State,Away,REG,W,75,72,W,3.5,O,141.5,,
15290,Portland State Vikings,2024-25,"Dec 28, 2023",Eastern Washington,Away,REG,L,91,57,L,3,U,151.5,,
15290,Portland State Vikings,2024-25,"Dec 30, 2023",Idaho,Away,REG,W,77,72,W,-4.5,O,141,,
15290,Portland State Vikings,2024-25,"Jan 6, 2024",UMKC,Away,REG,L,83,67,L,-2.5,O,140,,
15290,Portland State Vikings,2024-25,"Jan 11, 2024",Idaho State,Home,REG,L,69,63,L,-7,U,139.5,,
15290,Portland State Vikings,2024-25,"Jan 13, 2024",Weber State,Home,REG,W,69,66,W,5,U,143,,
15290,Portland State Vikings,2024-25,"Jan 18, 2024",Northern Arizona,Away,REG,L,84,65,L,-5,O,145,,
15290,Portland State Vikings,2024-25,"Jan 20, 2024",Northern Colorado,Away,REG,L,90,61,L,6.5,U,158.5,,
15290,Portland State Vikings,2024-25,"Jan 25, 2024",Montana,Home,REG,W,72,46,W,5,U,147,,
15290,Portland State Vikings,2024-25,"Jan 27, 2024",Montana State,Home,REG,W,94,91,L,-4,O,142.5,,
15290,Portland State Vikings,2024-25,"Feb 3, 2024",Sacramento State,Home,REG,W,58,51,W,-6,U,138,,
15290,Portland State Vikings,2024-25,"Feb 5, 2024",Eastern Washington,Home,REG,L,90,77,L,5,O,152.5,,
15290,Portland State Vikings,2024-25,"Feb 8, 2024",Weber State,Away,REG,L,84,72,L,9,O,145.5,,
15290,Portland State Vikings,2024-25,"Feb 10, 2024",Idaho State,Away,REG,L,68,65,W,4.5,U,137.5,,
15290,Portland State Vikings,2024-25,"Feb 15, 2024",Northern Colorado,Home,REG,W,82,72,W,2.5,O,153.5,,
15290,Portland State Vikings,2024-25,"Feb 17, 2024",Northern Arizona,Home,REG,W,83,68,W,-6.5,O,147.5,,
15290,Portland State Vikings,2024-25,"Feb 22, 2024",Montana State,Away,REG,L,72,67,L,2.5,U,147,,
15290,Portland State Vikings,2024-25,"Feb 24, 2024",Montana,Away,REG,L,82,73,L,8.5,O,147.5,,
15290,Portland State Vikings,2024-25,"Mar 2, 2024",Sacramento State,Away,REG,L,73,61,L,-1.5,O,131.5,,
15290,Portland State Vikings,2024-25,"Mar 4, 2024",Idaho,Home,REG,W,72,57,W,-6.5,U,140,,
15290,Portland State Vikings,2024-25,"Mar 11, 2024",Montana,Away,REG,L,87,81,W,7,O,144.5,,
15291,Xavier Musketeers,2024-25,"Nov 6, 2023",Robert Morris,Home,REG,W,77,63,L,-16.5,U,142.5,,
15291,Xavier Musketeers,2024-25,"Nov 10, 2023",Jacksonville,Home,REG,W,79,56,W,-15.5,U,140.5,,
15291,Xavier Musketeers,2024-25,"Nov 13, 2023",Purdue,Away,REG,L,83,71,W,17.5,O,150.5,,
15291,Xavier Musketeers,2024-25,"Nov 18, 2023",Washington,Away,REG,L,74,71,L,-2.5,U,154,,
15291,Xavier Musketeers,2024-25,"Nov 19, 2023",Saint Mary's-California,Home,REG,W,66,49,W,5.5,U,135.5,,
15291,Xavier Musketeers,2024-25,"Nov 24, 2023",Bryant,Home,REG,W,100,75,W,-16.5,O,150.5,,
15291,Xavier Musketeers,2024-25,"Nov 27, 2023",Oakland,Home,REG,L,78,76,L,-15,O,149.5,,
15291,Xavier Musketeers,2024-25,"Dec 1, 2023",Houston,Home,REG,L,66,60,W,8.5,U,139,,
15291,Xavier Musketeers,2024-25,"Dec 5, 2023",Delaware,Home,REG,L,87,80,L,-12,O,150.5,,
15291,Xavier Musketeers,2024-25,"Dec 9, 2023",Cincinnati,Home,REG,W,84,79,W,0,O,153.5,,
15291,Xavier Musketeers,2024-25,"Dec 16, 2023",Winthrop,Home,REG,W,75,59,W,-12,U,154.5,,
15291,Xavier Musketeers,2024-25,"Dec 20, 2023",St. John's,Away,REG,L,81,66,L,5,U,158.5,,
15291,Xavier Musketeers,2024-25,"Dec 23, 2023",Seton Hall,Home,REG,W,74,54,W,-4,U,148,,
15291,Xavier Musketeers,2024-25,"Jan 3, 2024",Villanova,Away,REG,L,66,65,W,8.5,U,142,,
15291,Xavier Musketeers,2024-25,"Jan 10, 2024",Connecticut,Home,REG,L,80,75,L,4.5,O,148,,
15291,Xavier Musketeers,2024-25,"Jan 13, 2024",Providence,Away,REG,W,85,65,W,2,O,142.5,,
15291,Xavier Musketeers,2024-25,"Jan 16, 2024",Butler,Home,REG,W,85,71,W,-5.5,O,150.5,,
15291,Xavier Musketeers,2024-25,"Jan 19, 2024",Georgetown University,Home,REG,W,92,91,L,-12,O,147,,
15291,Xavier Musketeers,2024-25,"Jan 23, 2024",Creighton,Away,REG,L,85,78,W,7.5,O,150.5,,
15291,Xavier Musketeers,2024-25,"Jan 28, 2024",Connecticut,Away,REG,L,99,56,L,11.5,O,148,,
15291,Xavier Musketeers,2024-25,"Jan 31, 2024",St. John's,Home,REG,W,88,77,W,-2,O,157.5,,
15291,Xavier Musketeers,2024-25,"Feb 3, 2024",DePaul,Away,REG,W,93,68,W,-13.5,O,150.5,,
15291,Xavier Musketeers,2024-25,"Feb 7, 2024",Villanova,Home,REG,W,56,53,P,-3,U,149,,
15291,Xavier Musketeers,2024-25,"Feb 10, 2024",Creighton,Home,REG,L,78,71,L,1.5,U,155.5,,
15291,Xavier Musketeers,2024-25,"Feb 14, 2024",Seton Hall,Away,REG,L,88,70,L,3,O,145.5,,
15291,Xavier Musketeers,2024-25,"Feb 21, 2024",Providence,Home,REG,L,79,75,L,-5,O,153.5,,
15291,Xavier Musketeers,2024-25,"Feb 25, 2024",Marquette,Away,REG,L,88,64,L,11.5,U,160.5,,
15291,Xavier Musketeers,2024-25,"Feb 28, 2024",DePaul,Home,REG,W,91,58,W,-19.5,U,156,,
15291,Xavier Musketeers,2024-25,"Mar 2, 2024",Georgetown University,Away,REG,W,98,93,L,-8,O,157,,
15291,Xavier Musketeers,2024-25,"Mar 6, 2024",Butler,Away,REG,L,72,66,L,2,U,157.5,,
15291,Xavier Musketeers,2024-25,"Mar 9, 2024",Marquette,Home,REG,L,86,80,L,3.5,O,159.5,,
15291,Xavier Musketeers,2024-25,"Mar 13, 2024",Butler,Away,REG,W,76,72,W,-2,U,153,,
15291,Xavier Musketeers,2024-25,"Mar 14, 2024",Connecticut,Away,REG,L,87,60,L,15,U,152,,
15291,Xavier Musketeers,2024-25,"Mar 19, 2024",Georgia,Away,REG,L,78,76,L,1.5,U,158.5,,
15292,Georgia Southern Eagles,2024-25,"Nov 6, 2023",Georgia Tech,Away,REG,L,84,62,L,10.5,O,144.5,,
15292,Georgia Southern Eagles,2024-25,"Nov 11, 2023",Eastern Michigan,Away,REG,L,70,60,L,-2.5,U,148.5,,
15292,Georgia Southern Eagles,2024-25,"Nov 14, 2023",Jacksonville,Away,REG,L,85,68,L,6.5,O,128,,
15292,Georgia Southern Eagles,2024-25,"Nov 19, 2023",Kennesaw State,Away,REG,L,96,92,P,4,O,149,,
15292,Georgia Southern Eagles,2024-25,"Nov 20, 2023",East Carolina,Away,REG,L,82,64,L,11.5,U,147,,
15292,Georgia Southern Eagles,2024-25,"Nov 21, 2023",Northeastern,Away,REG,L,93,76,L,5,O,139,,
15292,Georgia Southern Eagles,2024-25,"Nov 28, 2023",Michigan State,Away,REG,L,86,55,L,28,U,142,,
15292,Georgia Southern Eagles,2024-25,"Dec 2, 2023",Jacksonville,Home,REG,L,81,79,L,1,O,143.5,,
15292,Georgia Southern Eagles,2024-25,"Dec 9, 2023",North Florida,Away,REG,L,64,56,L,2,U,151.5,,
15292,Georgia Southern Eagles,2024-25,"Dec 12, 2023",Tennessee,Away,REG,L,74,56,W,34,U,144.5,,
15292,Georgia Southern Eagles,2024-25,"Dec 16, 2023",UNC Wilmington,Home,REG,L,82,77,W,9,O,145,,
15292,Georgia Southern Eagles,2024-25,"Dec 19, 2023",Florida Gulf Coast,Home,REG,L,53,42,L,3,U,139.5,,
15292,Georgia Southern Eagles,2024-25,"Dec 30, 2023",Southern Mississippi,Home,REG,W,88,67,W,4,O,143,,
15292,Georgia Southern Eagles,2024-25,"Jan 4, 2024",Arkansas State,Away,REG,L,109,83,L,8,O,150.5,,
15292,Georgia Southern Eagles,2024-25,"Jan 6, 2024",Louisiana-Monroe,Away,REG,W,76,68,W,3.5,O,140.5,,
15292,Georgia Southern Eagles,2024-25,"Jan 10, 2024",Marshall,Away,REG,L,79,74,W,11.5,U,154.5,,
15292,Georgia Southern Eagles,2024-25,"Jan 13, 2024",Georgia State,Away,REG,L,90,62,L,7.5,O,149.5,,
15292,Georgia Southern Eagles,2024-25,"Jan 18, 2024",Coastal Carolina,Home,REG,W,73,70,P,-3,U,151.5,,
15292,Georgia Southern Eagles,2024-25,"Jan 20, 2024",Georgia State,Home,REG,W,86,70,W,3,O,151.5,,
15292,Georgia Southern Eagles,2024-25,"Jan 25, 2024",Appalachian State,Away,REG,L,84,74,W,16,O,142,,
15292,Georgia Southern Eagles,2024-25,"Jan 27, 2024",Old Dominion,Away,REG,W,76,70,W,5.5,U,151,,
15292,Georgia Southern Eagles,2024-25,"Feb 1, 2024",Troy,Home,REG,L,84,63,L,5,U,151,,
15292,Georgia Southern Eagles,2024-25,"Feb 3, 2024",Appalachian State,Home,REG,L,85,84,W,11,O,145.5,,
15292,Georgia Southern Eagles,2024-25,"Feb 7, 2024",South Alabama,Away,REG,L,78,65,L,4.5,U,151.5,,
15292,Georgia Southern Eagles,2024-25,"Feb 10, 2024",Buffalo,Home,REG,L,82,81,L,-9,O,150.5,,
15292,Georgia Southern Eagles,2024-25,"Feb 15, 2024",Coastal Carolina,Away,REG,L,82,75,L,0,O,152.5,,
15292,Georgia Southern Eagles,2024-25,"Feb 17, 2024",James Madison,Away,REG,L,87,80,W,19.5,O,151.5,,
15292,Georgia Southern Eagles,2024-25,"Feb 22, 2024",Texas State,Home,REG,W,84,76,W,-2.5,O,140.5,,
15292,Georgia Southern Eagles,2024-25,"Feb 24, 2024",James Madison,Home,REG,L,80,74,W,10.5,O,152,,
15292,Georgia Southern Eagles,2024-25,"Feb 28, 2024",Marshall,Home,REG,W,87,73,W,-1.5,O,154.5,,
15292,Georgia Southern Eagles,2024-25,"Mar 1, 2024",Old Dominion,Home,REG,W,92,75,W,-4.5,O,152.5,,
15292,Georgia Southern Eagles,2024-25,"Mar 7, 2024",South Alabama,Away,REG,W,76,71,W,2.5,U,151.5,,
15292,Georgia Southern Eagles,2024-25,"Mar 9, 2024",Appalachian State,Away,REG,L,85,80,W,12.5,O,145.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 6, 2023",Buffalo,Away,REG,W,92,86,W,6,O,145,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 8, 2023",Penn State-Brandywine,Home,REG,W,107,63,,,,,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 11, 2023",Seton Hall,Away,REG,L,85,55,L,17,U,146,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 15, 2023",Saint Peter's,Home,REG,W,71,70,W,2.5,O,140,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 18, 2023",Penn State-Schuylkill,Home,REG,W,124,66,,,,,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 22, 2023",Queens,Away,REG,L,97,84,L,4.5,O,157,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 25, 2023",Jacksonville,Home,REG,L,91,90,W,3,O,150,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 26, 2023",Robert Morris,Away,REG,L,97,86,L,5,O,151.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Nov 30, 2023",Fordham,Away,REG,L,80,52,L,12.5,U,161.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Dec 2, 2023",NJIT,Away,REG,W,71,68,W,-2.5,U,159.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Dec 8, 2023",Manhattan,Away,REG,W,76,71,W,-1,U,153,,
15293,Fairleigh Dickinson Knights,2024-25,"Dec 11, 2023",Columbia,Home,REG,L,87,83,L,1.5,O,161,,
15293,Fairleigh Dickinson Knights,2024-25,"Dec 21, 2023",Fairfield,Home,REG,L,92,69,L,2.5,O,156,,
15293,Fairleigh Dickinson Knights,2024-25,"Dec 29, 2023",Illinois,Away,REG,L,104,71,L,26,O,164,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 4, 2024",Merrimack,Away,REG,L,60,56,W,7,U,145,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 6, 2024",Lemoyne,Home,REG,L,74,63,L,-3.5,U,160,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 10, 2024",Chicago State,Home,REG,L,75,74,L,-2.5,O,145,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 13, 2024",Stonehill College,Home,REG,W,81,74,P,-7,O,153.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 15, 2024",St. Francis-Pennsylvania,Away,REG,W,81,71,W,-1,O,150.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 19, 2024",Stonehill College,Away,REG,W,76,69,W,-4.5,U,153.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 25, 2024",Central Connecticut State,Home,REG,L,76,60,L,2.5,U,155.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Jan 27, 2024",Sacred Heart,Home,REG,W,93,91,W,-1.5,O,153.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 1, 2024",LIU,Home,REG,W,82,75,L,-9.5,O,155.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 8, 2024",Wagner,Home,REG,L,66,62,L,-2.5,U,139.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 10, 2024",Central Connecticut State,Away,REG,L,71,62,L,7,U,151,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 15, 2024",LIU,Away,REG,W,84,82,L,-3.5,O,156.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 17, 2024",St. Francis-Pennsylvania,Home,REG,W,93,74,W,-6,O,147.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 22, 2024",Sacred Heart,Away,REG,L,99,91,L,4,O,158,,
15293,Fairleigh Dickinson Knights,2024-25,"Feb 24, 2024",Lemoyne,Away,REG,W,68,58,W,3,U,158.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Mar 2, 2024",Wagner,Away,REG,W,57,54,W,3.5,U,140.5,,
15293,Fairleigh Dickinson Knights,2024-25,"Mar 6, 2024",Lemoyne,Away,REG,L,82,61,L,4,U,151.5,,
15294,Hampton Pirates,2024-25,"Nov 6, 2023",Howard,Away,REG,L,92,80,L,7,O,146.5,,
15294,Hampton Pirates,2024-25,"Nov 9, 2023",Mid-Atlantic Christian,Home,REG,W,109,46,,,,,,
15294,Hampton Pirates,2024-25,"Nov 13, 2023",Norfolk State,Away,REG,L,75,68,W,9.5,U,147.5,,
15294,Hampton Pirates,2024-25,"Nov 17, 2023",Kent State,Away,REG,L,100,62,L,15.5,O,151.5,,
15294,Hampton Pirates,2024-25,"Nov 18, 2023",Florida Gulf Coast,Away,REG,W,92,85,W,10.5,O,148.5,,
15294,Hampton Pirates,2024-25,"Nov 20, 2023",San Jose State,Home,REG,L,71,52,L,10.5,U,143.5,,
15294,Hampton Pirates,2024-25,"Nov 27, 2023",UMBC,Home,REG,L,80,76,L,-2,U,166,,
15294,Hampton Pirates,2024-25,"Dec 3, 2023",Virginia Lynchburg,Home,REG,W,121,66,,,,,,
15294,Hampton Pirates,2024-25,"Dec 11, 2023",Mary Baldwin,Home,REG,W,100,53,,,,,,
15294,Hampton Pirates,2024-25,"Dec 16, 2023",James Madison,Home,REG,L,88,71,L,15.5,U,165.5,,
15294,Hampton Pirates,2024-25,"Dec 19, 2023",Bowling Green,Away,REG,L,75,65,W,12,U,154,,
15294,Hampton Pirates,2024-25,"Dec 21, 2023",Eastern Michigan,Away,REG,L,72,69,W,4.5,U,148.5,,
15294,Hampton Pirates,2024-25,"Jan 1, 2024",Drexel,Away,REG,L,99,65,L,13.5,O,142.5,,
15294,Hampton Pirates,2024-25,"Jan 4, 2024",Delaware,Away,REG,L,80,53,L,11.5,U,153.5,,
15294,Hampton Pirates,2024-25,"Jan 6, 2024",Campbell,Home,REG,L,80,69,L,-3.5,O,141,,
15294,Hampton Pirates,2024-25,"Jan 11, 2024",William & Mary,Home,REG,L,73,61,L,1.5,U,150.5,,
15294,Hampton Pirates,2024-25,"Jan 15, 2024",North Carolina A&T,Home,REG,L,81,80,L,-2.5,O,151,,
15294,Hampton Pirates,2024-25,"Jan 18, 2024",Hofstra,Away,REG,L,86,77,W,18.5,O,148.5,,
15294,Hampton Pirates,2024-25,"Jan 20, 2024",Monmouth,Away,REG,L,85,77,W,12,O,150.5,,
15294,Hampton Pirates,2024-25,"Jan 25, 2024",College of Charleston,Home,REG,L,107,86,L,15,O,162.5,,
15294,Hampton Pirates,2024-25,"Jan 27, 2024",Elon,Home,REG,L,80,74,L,1.5,U,157.5,,
15294,Hampton Pirates,2024-25,"Feb 1, 2024",North Carolina A&T,Away,REG,L,59,58,W,3,U,154.5,,
15294,Hampton Pirates,2024-25,"Feb 3, 2024",Howard,Home,REG,W,63,61,W,7,U,150.5,,
15294,Hampton Pirates,2024-25,"Feb 8, 2024",Hofstra,Home,REG,L,63,59,W,11,U,149.5,,
15294,Hampton Pirates,2024-25,"Feb 10, 2024",UNC Wilmington,Home,REG,L,95,65,L,12.5,O,145,,
15294,Hampton Pirates,2024-25,"Feb 15, 2024",Stony Brook,Away,REG,L,93,73,L,12,O,148.5,,
15294,Hampton Pirates,2024-25,"Feb 17, 2024",Towson,Home,REG,W,67,61,W,11.5,U,136.5,,
15294,Hampton Pirates,2024-25,"Feb 22, 2024",Campbell,Away,REG,W,72,68,W,9.5,U,148.5,,
15294,Hampton Pirates,2024-25,"Feb 24, 2024",Northeastern,Away,REG,L,70,62,W,11,U,144.5,,
15294,Hampton Pirates,2024-25,"Feb 29, 2024",Monmouth,Home,REG,W,64,56,W,7.5,U,153,,
15294,Hampton Pirates,2024-25,"Mar 2, 2024",William & Mary,Away,REG,L,85,73,L,5,O,142.5,,
15294,Hampton Pirates,2024-25,"Mar 8, 2024",Elon,Away,REG,W,56,55,W,3.5,U,148,,
15294,Hampton Pirates,2024-25,"Mar 9, 2024",Delaware,Away,REG,L,80,50,L,10.5,U,140.5,,
15295,Liberty Flames,2024-25,"Nov 6, 2023",Mid-Atlantic Christian,Home,REG,W,103,43,,,,,,
15295,Liberty Flames,2024-25,"Nov 10, 2023",Charlotte,Away,REG,W,71,59,W,-4.5,P,130,,
15295,Liberty Flames,2024-25,"Nov 16, 2023",Furman,Home,REG,W,88,74,W,-1.5,O,141.5,,
15295,Liberty Flames,2024-25,"Nov 17, 2023",Wichita State,Home,REG,W,83,66,W,-4,O,136.5,,
15295,Liberty Flames,2024-25,"Nov 19, 2023",Vermont,Home,REG,W,71,61,W,-5,U,135.5,,
15295,Liberty Flames,2024-25,"Nov 25, 2023",Maryland-Eastern Shore,Home,REG,W,99,62,W,-24,O,137.5,,
15295,Liberty Flames,2024-25,"Nov 30, 2023",Florida Atlantic,Away,REG,L,83,58,L,7.5,U,143.5,,
15295,Liberty Flames,2024-25,"Dec 1, 2023",College of Charleston,Home,REG,L,76,67,L,-4,U,145,,
15295,Liberty Flames,2024-25,"Dec 5, 2023",Mississippi Valley State,Home,REG,W,74,39,W,-30.5,U,129.5,,
15295,Liberty Flames,2024-25,"Dec 9, 2023",Grand Canyon,Home,REG,L,69,64,L,-4.5,U,140,,
15295,Liberty Flames,2024-25,"Dec 13, 2023",Tennessee State,Home,REG,W,74,52,W,-14.5,U,139,,
15295,Liberty Flames,2024-25,"Dec 16, 2023",St. Andrews,Home,REG,W,99,26,,,,,,
15295,Liberty Flames,2024-25,"Dec 20, 2023",Utah Valley,Away,REG,W,79,63,W,-3,O,130.5,,
15295,Liberty Flames,2024-25,"Dec 30, 2023",Alabama,Away,REG,L,101,56,L,9.5,O,154,,
15295,Liberty Flames,2024-25,"Jan 1, 2024",Boyce College,Home,REG,W,88,46,,,,,,
15295,Liberty Flames,2024-25,"Jan 6, 2024",Western Kentucky,Away,REG,L,70,68,L,-3.5,U,145,,
15295,Liberty Flames,2024-25,"Jan 10, 2024",Jacksonville State,Home,REG,L,61,51,L,-11.5,U,130.5,,
15295,Liberty Flames,2024-25,"Jan 14, 2024",Louisiana Tech,Away,REG,L,80,76,L,2.5,O,131,,
15295,Liberty Flames,2024-25,"Jan 18, 2024",Florida International,Home,REG,W,78,69,L,-13.5,O,141,,
15295,Liberty Flames,2024-25,"Jan 20, 2024",Sam Houston State,Home,REG,W,82,66,W,-9.5,O,139.5,,
15295,Liberty Flames,2024-25,"Jan 27, 2024",Jacksonville State,Away,REG,L,73,62,L,-5,O,131,,
15295,Liberty Flames,2024-25,"Feb 1, 2024",New Mexico State,Away,REG,L,79,73,L,-5,O,135.5,,
15295,Liberty Flames,2024-25,"Feb 3, 2024",UTEP,Away,REG,W,67,65,L,-3.5,U,136.5,,
15295,Liberty Flames,2024-25,"Feb 8, 2024",Middle Tennessee,Home,REG,W,88,53,W,-11,O,130,,
15295,Liberty Flames,2024-25,"Feb 10, 2024",Louisiana Tech,Home,REG,W,65,62,W,-2.5,U,134.5,,
15295,Liberty Flames,2024-25,"Feb 17, 2024",Sam Houston State,Away,REG,L,83,73,L,-4,O,137.5,,
15295,Liberty Flames,2024-25,"Feb 22, 2024",Florida International,Away,REG,L,76,71,L,-7,O,143,,
15295,Liberty Flames,2024-25,"Feb 29, 2024",New Mexico State,Home,REG,W,83,58,W,-14.5,O,134.5,,
15295,Liberty Flames,2024-25,"Mar 2, 2024",UTEP,Home,REG,L,67,51,L,-8.5,U,137,,
15295,Liberty Flames,2024-25,"Mar 5, 2024",Middle Tennessee,Away,REG,L,69,61,L,-5,U,136,,
15295,Liberty Flames,2024-25,"Mar 9, 2024",Western Kentucky,Home,REG,W,82,79,L,-6,O,152.5,,
15295,Liberty Flames,2024-25,"Mar 14, 2024",UTEP,Home,REG,L,66,57,L,-3.5,U,131,,
15296,Loyola Marymount Lions,2024-25,"Nov 7, 2023",Westcliff,Home,REG,W,109,68,,,,,,
15296,Loyola Marymount Lions,2024-25,"Nov 12, 2023",Yale,Home,REG,L,83,80,L,-1,O,148,,
15296,Loyola Marymount Lions,2024-25,"Nov 14, 2023",Jackson State,Home,REG,W,88,66,W,-16.5,O,153,,
15296,Loyola Marymount Lions,2024-25,"Nov 19, 2023",Stephen F. Austin,Home,REG,L,86,76,L,-2,O,152.5,,
15296,Loyola Marymount Lions,2024-25,"Nov 20, 2023",Oakland,Home,REG,L,74,69,L,-6,U,150,,
15296,Loyola Marymount Lions,2024-25,"Nov 21, 2023",Florida International,Away,REG,W,61,60,L,-6.5,U,149,,
15296,Loyola Marymount Lions,2024-25,"Nov 25, 2023",UTEP,Home,REG,W,67,47,W,-3.5,U,144.5,,
15296,Loyola Marymount Lions,2024-25,"Nov 29, 2023",Central Arkansas,Home,REG,W,90,63,W,-20.5,O,149.5,,
15296,Loyola Marymount Lions,2024-25,"Dec 2, 2023",Nevada,Away,REG,L,73,59,L,8.5,U,148.5,,
15296,Loyola Marymount Lions,2024-25,"Dec 9, 2023",UNLV,Away,REG,W,78,75,W,3,O,143.5,,
15296,Loyola Marymount Lions,2024-25,"Dec 16, 2023",UC-Santa Barbara,Home,REG,L,68,59,L,-3.5,U,147,,
15296,Loyola Marymount Lions,2024-25,"Dec 18, 2023",Detroit,Home,REG,W,76,56,W,-16.5,U,143.5,,
15296,Loyola Marymount Lions,2024-25,"Dec 22, 2023",Colorado State,Home,REG,L,76,67,L,5,U,150.5,,
15296,Loyola Marymount Lions,2024-25,"Dec 29, 2023",Tarleton State,Home,REG,L,79,66,L,-6.5,O,133,,
15296,Loyola Marymount Lions,2024-25,"Jan 4, 2024",Santa Clara,Home,REG,L,68,57,L,-1.5,U,149,,
15296,Loyola Marymount Lions,2024-25,"Jan 6, 2024",Saint Mary's-California,Home,REG,L,68,64,W,8.5,O,130,,
15296,Loyola Marymount Lions,2024-25,"Jan 13, 2024",Pacific,Home,REG,W,81,64,W,-14.5,O,144.5,,
15296,Loyola Marymount Lions,2024-25,"Jan 18, 2024",San Francisco,Away,REG,L,90,74,L,10.5,O,141,,
15296,Loyola Marymount Lions,2024-25,"Jan 20, 2024",Pepperdine,Away,REG,W,68,61,W,1.5,U,147,,
15296,Loyola Marymount Lions,2024-25,"Jan 25, 2024",Portland,Home,REG,W,92,65,W,-10.5,O,149.5,,
15296,Loyola Marymount Lions,2024-25,"Jan 27, 2024",Saint Mary's-California,Away,REG,L,70,65,W,16.5,O,131,,
15296,Loyola Marymount Lions,2024-25,"Jan 30, 2024",Gonzaga,Away,REG,L,92,58,L,14.5,U,152.5,,
15296,Loyola Marymount Lions,2024-25,"Feb 7, 2024",San Diego,Away,REG,L,79,77,L,-4,O,147,,
15296,Loyola Marymount Lions,2024-25,"Feb 10, 2024",Pepperdine,Home,REG,L,72,63,L,-6.5,U,145.5,,
15296,Loyola Marymount Lions,2024-25,"Feb 15, 2024",Gonzaga,Home,REG,L,91,74,L,15.5,O,151,,
15296,Loyola Marymount Lions,2024-25,"Feb 17, 2024",San Francisco,Home,REG,L,82,59,L,8.5,U,143,,
15296,Loyola Marymount Lions,2024-25,"Feb 22, 2024",Santa Clara,Away,REG,L,65,55,P,10,U,145.5,,
15296,Loyola Marymount Lions,2024-25,"Feb 24, 2024",Pacific,Away,REG,W,86,63,W,-8,O,142,,
15296,Loyola Marymount Lions,2024-25,"Feb 29, 2024",San Diego,Home,REG,W,96,62,W,-8,O,146.5,,
